Predicted    0    1    2  3  4  5  6    7  8
Actual                                      
0          350   13   12  0  0  0  0   11  0
1           46  567    1  0  0  0  0    6  0
2            0    0  733  0  0  0  0    3  0
3            1    0   87  0  0  0  0   31  0
4            0    0    8  0  0  0  0    3  0
5           63    1  108  0  0  0  0   16  0
6           82    7   10  0  0  0  0    1  0
7           53    7   11  0  0  0  0  236  0
8           10   31  103  0  0  0  0  110  0
