Predicted    0    1    2  3  4    5  6  7  8
Actual                                      
0          337   16   32  0  0    1  0  0  0
1           32  579    9  0  0    0  0  0  0
2            0    0  633  0  0  103  0  0  0
3            2    0   95  0  0   22  0  0  0
4            0    0    8  0  0    3  0  0  0
5           11    3   91  0  0   83  0  0  0
6           30    4   66  0  0    0  0  0  0
7           20    4  282  0  0    1  0  0  0
8           15    9  192  0  0   38  0  0  0
