Predicted  0  1    2  3  4  5  6  7  8
Actual                                
0          0  0  386  0  0  0  0  0  0
1          0  0  620  0  0  0  0  0  0
2          0  0  736  0  0  0  0  0  0
3          0  0  119  0  0  0  0  0  0
4          0  0   11  0  0  0  0  0  0
5          0  0  188  0  0  0  0  0  0
6          0  0  100  0  0  0  0  0  0
7          0  0  307  0  0  0  0  0  0
8          0  0  254  0  0  0  0  0  0
