epoch,acc,loss,val_acc,val_loss
0,0.2708972628180697,2.1280382631219235,0.27048879088570377,2.065461374082709
1,0.2708972627997793,1.9991210903348229,0.27048879088570377,1.9353863631307706
2,0.27077451821293613,1.8984919844397126,0.27048879088570377,1.8712546801751082
3,0.27077451819830384,1.8495969312153258,0.27048879088570377,1.826029352649351
4,0.2688106051526714,1.7983378574162505,0.2543182653436237,1.7651451951394577
5,0.25616791457343835,1.7324118155328074,0.26681367144432194,1.6951310491789706
6,0.3067386768574479,1.6628031348310044,0.3572216097023153,1.6216412241167113
7,0.41082607097196716,1.5813239509084553,0.4733553840499816,1.524829723299623
8,0.502025285388438,1.4615296004256604,0.523704520396913,1.3815867771606418
9,0.5868417822804,1.2735728717397528,0.6207276736493936,1.151751732418792
10,0.6559469743719917,1.0523228344923736,0.6648291069459757,0.9597068827562322
11,0.7078679268735018,0.8869175826375054,0.729143697170158,0.8346566666973202
12,0.7475144225160696,0.7786365440466279,0.7750826901874311,0.7531746641124535
13,0.774027249308851,0.707621643736975,0.7655273796398383,0.6797239634577008
14,0.7909659997837755,0.6611975162647041,0.7725101065784638,0.6660895859962962
15,0.7988216521711573,0.6287323008348009,0.7857405365674385,0.6208624099762902
16,0.8108506199259166,0.6049080820658375,0.8103638368246968,0.6040672251680173
17,0.8124462992146774,0.5860811319251111,0.8180815876515987,0.5769589041934398
18,0.8168651036825797,0.5683924585408896,0.822859242925395,0.5576977100851714
19,0.822634098492357,0.552101746294796,0.8184490995957369,0.5545745230376041
20,0.8279121149035484,0.5357904867685777,0.8074237412715913,0.5517319195952782
21,0.8379771695248814,0.5239342593394629,0.8393972804116133,0.5277527289280928
22,0.833681109676745,0.5141289644670352,0.8011760382212422,0.5605894905822718
23,0.841168528343836,0.5010929345257871,0.8349871370819552,0.5276559336673645
24,0.8431324414406816,0.4928127510190317,0.820654171260566,0.5077793229883348
25,0.8484104578152922,0.4819896888612925,0.8518926865123116,0.4944577145519249
26,0.8484104578884537,0.47447210692973085,0.8482175670709298,0.4909683766749847
27,0.8533202405427737,0.46577270595123393,0.8313120176405733,0.5386211011250384
28,0.8541794525738565,0.4580564544883347,0.8658581403895627,0.4617210217504784
29,0.8552841536542514,0.45418942527740563,0.8687982359426681,0.45037534535109164
30,0.8574935559247833,0.44687581688579026,0.8412348401323043,0.46908007675212987
31,0.8609304038954758,0.4442026897765558,0.8665931642778391,0.4557852814034263
32,0.859089235352551,0.43881487858446155,0.8533627342888643,0.4587262125541372
33,0.8606849146559441,0.433541368142116,0.870635795663359,0.4373116130163316
34,0.863753528957559,0.4288334055968672,0.8610804851157663,0.43933900567274764
35,0.8604394256066322,0.424094127459337,0.870635795663359,0.42855381550940247
36,0.8642445071951895,0.42131798846364327,0.8640205806688718,0.4446707537773557
37,0.8663311649118008,0.4182002909625105,0.8662256523337009,0.42697860080254557
38,0.8675586105973293,0.41661720155455134,0.8699007717750827,0.42106543310282313
39,0.868540567145752,0.40918770099587565,0.8404998162440279,0.4527526819111231
40,0.8689088007489845,0.40770066854440756,0.8691657478868063,0.4363698761705521
41,0.8700135019537538,0.4026284070084896,0.8728408673281882,0.4294608279134091
42,0.8744323064362884,0.39749551142770645,0.8588754134509372,0.4244237176561232
43,0.8696452681603015,0.39627336529891183,0.8618155090040426,0.4231197343498656
44,0.8671903768404577,0.39839648913280706,0.8702682837192208,0.42965829642219155
45,0.8750460292644203,0.38787691741431873,0.8651231165012863,0.4155515589282733
46,0.8748005401273147,0.38771681658392293,0.8735758912164645,0.39598915345955865
47,0.8727138823741226,0.3845701220833891,0.8493201029033444,0.424358428518525
48,0.8749232846592868,0.3836966099271719,0.8581403895626608,0.39431903122498824
49,0.8746777955733941,0.37935783724572975,0.8754134509371555,0.39642337750258777
50,0.8736958389591261,0.37631801658939756,0.870635795663359,0.39791198955689316
51,0.8763962194819208,0.3737558281405566,0.8577728776185226,0.427721783314797
52,0.8815514913611402,0.3710745732096846,0.8890113928702683,0.39173171980353055
53,0.876273474913368,0.3678683368533729,0.8673281881661153,0.4183362506303316
54,0.8805695348127175,0.36489629434912985,0.88460124954061,0.3953399404081441
55,0.8829016815640084,0.36340743520039787,0.86438809261301,0.402751279047436
56,0.8813060022606153,0.3627306496630977,0.8610804851157663,0.3887481392080218
57,0.8790966000266641,0.35794102507448494,0.88460124954061,0.3826082740546345
58,0.8816742359809061,0.3569088135524163,0.8860712973171628,0.39058044418743587
59,0.8844973610429891,0.35487861289332157,0.8673281881661153,0.3765658745206742
60,0.8813060022606153,0.3544594553060673,0.890481440646821,0.37245089504263684
61,0.8865840186718067,0.3490712431306208,0.8654906284454245,0.3925825318428375
62,0.8859702958802556,0.34841836631715084,0.8680632120543917,0.3941346827976338
63,0.8835154044579857,0.3477643481007058,0.8761484748254318,0.38678963038795183
64,0.8856020621599647,0.3456392610447676,0.8647556045571481,0.3953160667235428
65,0.8883024425803334,0.3425679943584088,0.8937890481440647,0.3731336360001503
66,0.8875659752568101,0.34105988943541693,0.8838662256523337,0.37542483772916835
67,0.8905118449020784,0.3355953569143436,0.8662256523337009,0.38002913702297814
68,0.8883024426681272,0.3388516100982486,0.8592429253950753,0.3669127813471602
69,0.890143611108626,0.33173481042917424,0.8842337375964718,0.3682800311978033
70,0.8907573339513903,0.3316757868455497,0.8467475192943771,0.3994290770063343
71,0.8902663557137597,0.3289230326068274,0.8746784270488791,0.37635195821722867
72,0.8911255676570489,0.3305089664163656,0.8676957001102535,0.37246255503090503
73,0.8902663556771789,0.32903456012829835,0.8776185226019846,0.3778100605983987
74,0.8959126059184034,0.3226057525257311,0.8743109151047409,0.35663265696764734
75,0.8922302688252374,0.3224077018891666,0.8912164645350974,0.3655934806473147
76,0.8938259482530051,0.31930566316545267,0.8732083792723263,0.38320649408682966
77,0.8929667362731352,0.31936843600707127,0.8787210584343991,0.3633766040546602
78,0.8991039647007772,0.31388312591187456,0.8684307239985299,0.407058400007407
79,0.8960353503991625,0.31422755143767384,0.886438809261301,0.36540154509796724
80,0.8975082852583773,0.31006232245328075,0.8882763689819919,0.3614950153721857
81,0.8965263286880062,0.30989187859649,0.87247335538405,0.36284444475675176
82,0.8993494538013023,0.30801284314665134,0.9015067989709665,0.3399319173478515
83,0.9013133668835154,0.3030997195429812,0.878353546490261,0.3666731590964914
84,0.8999631766806472,0.30386956494996137,0.8893789048144065,0.35786348438235766
85,0.9010678777976228,0.30117338457743464,0.8739434031606027,0.3568348507018666
86,0.9014361114154875,0.3040941170026616,0.9048144064682102,0.33564524601964235
87,0.9047502147664143,0.29949182131121577,0.8842337375964718,0.3742764270535418
88,0.9021725788780176,0.2988996779251438,0.8548327820654171,0.3858588804226972
89,0.9032772800315739,0.2948824012240735,0.896361631753032,0.33618719258995294
90,0.902418068000491,0.2936794707379898,0.8761484748254318,0.36831727502291706
91,0.904013747391678,0.29380785114125807,0.8937890481440647,0.33154784462358033
92,0.903154535411808,0.2902645326979807,0.8978316795295848,0.3301780087460388
93,0.9061004050570762,0.28728290637940207,0.8897464167585446,0.3519851058504285
