Predicted    0  1  2  3  4  5  6  7  8
Actual                                
0          386  0  0  0  0  0  0  0  0
1          620  0  0  0  0  0  0  0  0
2          736  0  0  0  0  0  0  0  0
3          119  0  0  0  0  0  0  0  0
4           11  0  0  0  0  0  0  0  0
5          188  0  0  0  0  0  0  0  0
6          100  0  0  0  0  0  0  0  0
7          307  0  0  0  0  0  0  0  0
8          254  0  0  0  0  0  0  0  0
