Predicted  0  1    2  3  4  5  6    7    8
Actual                                    
0          0  0  372  0  0  0  0   10    4
1          0  0  608  0  0  0  0    7    5
2          0  0  625  0  0  0  0    6  105
3          0  0    1  0  0  0  0   32   86
4          0  0    0  0  0  0  0    1   10
5          0  0   18  0  0  0  0   62  108
6          0  0   10  0  0  0  0   48   42
7          0  0   42  0  0  0  0  211   54
8          0  0   20  0  0  0  0   32  202
