Predicted    0    1    2  3  4  5  6    7  8
Actual                                      
0          351    2   11  0  0  0  0   22  0
1           28  574   13  0  0  0  0    5  0
2            0    0  736  0  0  0  0    0  0
3            0    2  117  0  0  0  0    0  0
4            0    0   11  0  0  0  0    0  0
5           12    1  172  0  0  0  0    3  0
6            0    1   98  0  0  0  0    1  0
7           37    7   39  0  0  0  0  224  0
8            3    7  232  0  0  0  0   12  0
