Predicted    0    1    2  3  4  5  6   7   8
Actual                                      
0          146    1    1  0  0  0  0   4   1
1           16  225    1  0  0  0  0   2   3
2            0    0  250  0  0  0  0   0  43
3            0    1    1  0  0  0  0   1  43
4            0    0    0  0  0  0  0   0   3
5            5    1    2  0  0  0  0   4  62
6            1    1    2  0  0  0  0  11  24
7           10    2    0  0  0  0  0  95  14
8            3    2    2  0  0  0  0  21  72
