Predicted    0    1    2  3  4  5  6    7  8
Actual                                      
0          146    3    1  0  0  0  0    3  0
1           15  226    0  0  0  0  0    5  1
2            0    0  250  0  0  0  0   43  0
3            1    1    0  0  0  0  0   44  0
4            0    0    0  0  0  0  0    3  0
5            7    1    1  0  0  0  0   65  0
6           21    3    0  0  0  0  0   12  3
7            9    2    0  0  0  0  0  109  1
8            0    7    0  0  0  0  0   91  2
