Predicted   0   1    2  3  4  5   6   7   8
Actual                                     
0           0   0  152  0  0  0   0   0   1
1          84  65   35  0  0  0  30  19  14
2           0   0  250  0  0  0   0   0  43
3           0   0    1  0  0  0   1   0  44
4           0   0    0  0  0  0   0   0   3
5           0   1   26  0  0  0   0   0  47
6           0   2   29  0  0  0   0   4   4
7           0   2   20  0  0  0   0   1  98
8           0   2   19  0  0  0   0   1  78
