epoch,acc,loss,val_acc,val_loss
0,0.31606726399430235,2.1452546303764186,0.3057699375229695,2.100791639196921
1,0.30894807901823756,2.0626148841008534,0.3057699375229695,2.0259187714399025
2,0.30931631275681876,1.9924776862702722,0.3065049614112459,1.9600511280678072
3,0.317417454266674,1.9309562077123694,0.3156927600147005,1.902978875890281
4,0.32073155765418143,1.8788404890960368,0.3237780227857405,1.8555638413795519
5,0.326009574120244,1.8354080170521023,0.326718118338846,1.8151975860055953
6,0.32870995455524504,1.7971309802423039,0.3292907019478133,1.7777386249228901
7,0.33006014480932633,1.7595056205845265,0.33296582138919517,1.738629260425925
8,0.3336197373302814,1.7180446499591226,0.3370084527747152,1.6934020619145302
9,0.34687615073398825,1.668201011178595,0.364571848585079,1.6375836435813582
10,0.43586596296040486,1.6052618316306473,0.5196618890113929,1.5660234979302161
11,0.5489137105756235,1.5241731301222576,0.577728776185226,1.4746065578316994
12,0.6093040383402023,1.4256097364823657,0.6519661889011393,1.3695841118151193
13,0.6565606972184139,1.3199802476145,0.6560088202866593,1.2637566724536788
14,0.6622069473718447,1.219003333319063,0.6949650863653068,1.1671488160641919
15,0.6928930894442098,1.129709248968878,0.7247335538404999,1.0837513782311257
16,0.7297164600393268,1.053783257197526,0.7206909224549798,1.0131348207653204
17,0.7525469497608908,0.9898214842536573,0.7592796765894891,0.9540763849372682
18,0.7729225482065077,0.9358798662284934,0.7835354649026093,0.9039625465015593
19,0.7877746410379823,0.8903095375486308,0.7930907754502021,0.8613961057950363
20,0.7948938260140471,0.8516154696023346,0.810731348768835,0.8255131829534108
21,0.8021357554928195,0.8180964306057253,0.7883131201764058,0.794618630269046
22,0.8027494783136352,0.7890218439622497,0.8096288129364204,0.7668712621267908
23,0.8074137719918046,0.7636908435069434,0.8243292907019478,0.7425981751262857
24,0.8161286362858949,0.7410383951419611,0.8151414920984932,0.7212133176928712
25,0.8152694243791865,0.7208568070459266,0.810731348768835,0.7020939251422357
26,0.8128145329715489,0.7027512910440098,0.834619625137817,0.6851977598618952
27,0.8243525224667291,0.6862735587482117,0.830576993752297,0.6691655459232253
28,0.8284030931265468,0.6708759898215814,0.8423373759647188,0.6547199124822893
29,0.8308579844976036,0.6572777127925495,0.8342521131936788,0.6411278750453088
30,0.833190131365953,0.6443308217841247,0.8460124954061007,0.629538244926855
31,0.8372407020623513,0.6324605172406504,0.850422638735759,0.6185532538429073
32,0.8412912729270212,0.6211210978723266,0.8430723998529952,0.6067350062321583
33,0.8426414631811024,0.6105472783567102,0.8511576626240352,0.5968432621739446
34,0.8447281208465007,0.60044487875869,0.8555678059536935,0.5879932309896883
35,0.8509880938280634,0.5913261182325463,0.8537302462330025,0.5782245486722803
36,0.8485332023692128,0.5817830269689631,0.8533627342888643,0.5702682618313263
37,0.8531974960254338,0.5735400895245956,0.8522601984564498,0.5620342716711578
38,0.8540567080565167,0.5651898883933361,0.8574053656743844,0.5536474667897517
39,0.853811218816985,0.5573716425224069,0.856670341786108,0.5459405431870983
40,0.8594574690728417,0.5497162960798034,0.8522601984564498,0.5400215630056402
41,0.855406898310598,0.542507539303797,0.8592429253950753,0.5324458625771377
42,0.8583527679046532,0.5356511305603818,0.8658581403895627,0.5258732321988744
43,0.8598257027785002,0.5288163330988956,0.8676957001102535,0.5194982839327269
44,0.8619123603414726,0.5222900525417682,0.8629180448364572,0.5126605389837569
45,0.8641217626632175,0.5160455949740774,0.8640205806688718,0.5071200860944227
46,0.8641217626266368,0.5096746425153406,0.8607129731716281,0.5014048461220099
47,0.8620351049100253,0.5038566280321445,0.8717383314957736,0.4956738574458413
48,0.8664539093779277,0.49827915054019045,0.870635795663359,0.490620956597018
49,0.8697680127288544,0.492356023467127,0.8603454612274899,0.4851593619451414
50,0.8659629311549293,0.4870130188394591,0.870635795663359,0.4795983100322974
51,0.8684178224894055,0.48140285031787017,0.8676957001102535,0.4751696482777201
52,0.8698907573486203,0.47676251539134007,0.8702682837192208,0.4693761436608906
53,0.8687860562316447,0.4715498947315865,0.87651598676957,0.4656224291099428
54,0.8730821160797811,0.466893382448206,0.8908489525909592,0.4609312736694535
55,0.884006382732197,0.4618344529685878,0.8636530687247336,0.4569465552389249
56,0.8752915183137323,0.45728725905694656,0.8805586181550901,0.45215057253355667
57,0.8826561925293288,0.45298371393138886,0.8941565600882029,0.44741132985752585
58,0.8857248066919369,0.4484736033820134,0.8978316795295848,0.4444105663925179
59,0.8911255677594748,0.4440652808851006,0.8945240720323411,0.4397458156782316
60,0.8897753774175998,0.43995422069991574,0.898566703417861,0.43636322389495413
61,0.8933349699787937,0.43611292644733446,0.8974641675854466,0.43271010082375255
62,0.893334969942213,0.4320630556354497,0.9018743109151047,0.42868978937335506
63,0.8929667362365544,0.4281344832167737,0.8978316795295848,0.4256045989410179
64,0.8930894807538943,0.424342959998531,0.9022418228592429,0.4215319969337769
65,0.8971400516039318,0.4204822055793356,0.8993017273061374,0.41761896900287754
66,0.8968945623790324,0.4171648298843925,0.9000367511944138,0.4147301105312108
67,0.8988584755124586,0.41347774328615705,0.8952590959206174,0.4114534275928695
68,0.8956671167300847,0.41006745476876066,0.900404263138552,0.40906920640269695
69,0.8972627961724846,0.4067187354734987,0.8974641675854466,0.4060449628696771
70,0.8961580949677154,0.40320533825690663,0.910327085630283,0.40416055845451987
71,0.8989812200444307,0.4001747101190501,0.9077545020213157,0.3997171630275815
72,0.8999631766806472,0.39698637019450994,0.9066519661889011,0.3978915498432803
73,0.9002086657445914,0.3940132448567018,0.904446894524072,0.39459772473177196
74,0.9014361114154875,0.39087632521977816,0.9029768467475193,0.39147487290419886
75,0.8997176875435415,0.3880788371327232,0.9011392870268283,0.3890072427134179
76,0.9000859212492001,0.3853230623799745,0.9059169423006248,0.3860921146281718
77,0.9025408125836761,0.3824164444564441,0.9033443586916575,0.3838374815369213
78,0.9025408126202569,0.37964273118396263,0.9037118706357956,0.3813248208803712
79,0.9037682582179914,0.377083470426455,0.9059169423006248,0.3786607107140044
80,0.9020498342582517,0.37427507132214977,0.9114296214626976,0.37720177492119294
81,0.9053639376969722,0.37185225837235364,0.9136346931275267,0.3742807762055921
82,0.9065913832947069,0.3690060679753368,0.9048144064682102,0.37234241407787655
83,0.9059776604519426,0.3667091502029208,0.9059169423006248,0.37005763606348707
84,0.9046274701978614,0.36439214169254797,0.9114296214626976,0.3674059222393814
85,0.9072051061886841,0.3617598210666404,0.9169423006247703,0.3653899293881661
86,0.9074505953623705,0.3595861666671803,0.918412348401323,0.36392965186654275
87,0.9086780409601052,0.3574322937649716,0.9147372289599413,0.36194816467210855
88,0.9073278507938176,0.354862742201893,0.918412348401323,0.35982967768027385
89,0.9096599975451086,0.35291394181261476,0.9151047409040793,0.3573632562305068
90,0.9106419541447444,0.3506369661140606,0.9077545020213157,0.35596876628957047
91,0.909537252939975,0.34852283125247374,0.9162072767364939,0.3543909031080437
92,0.9099054866456335,0.34652365183880013,0.9162072767364939,0.3522815957134237
93,0.9118693998302728,0.3442090120917817,0.9165747886806321,0.3510382986822272
94,0.9129741008594546,0.34238972356015956,0.9147372289599413,0.34909234166101516
95,0.9112556769875086,0.3404560083587638,0.9173098125689085,0.34747255431164364
96,0.9128513563421148,0.3383529162910272,0.9180448364571848,0.3449824843850043
97,0.9129741008740869,0.3363761457033767,0.9239250275633958,0.3445210068684122
98,0.9150607586126467,0.33459089553193755,0.9154722528482175,0.34215804063761246
99,0.9138333128905375,0.332716776225206,0.9173098125689085,0.3407326016694209
100,0.9128513562909017,0.3308625104852552,0.9239250275633958,0.3389844426071324
101,0.9165336934352808,0.32896340590569817,0.9191473722895994,0.33774824674319626
102,0.9149380139563,0.3274547113836126,0.9213524439544285,0.335655874887927
103,0.91739290537857,0.3252478345992654,0.9151047409040793,0.3342956560843572
104,0.9159199705925166,0.32381403938391257,0.9264976111723631,0.33356052336995984
105,0.9162882043128074,0.32199167130519324,0.9253950753399486,0.3317979103675094
106,0.9176383945522564,0.3203460766381832,0.9213524439544285,0.33005266448497245
107,0.917147416278045,0.3187409966938976,0.9257625872840868,0.32843519185930875
108,0.9177611391208091,0.31712298763739166,0.9231900036751194,0.32716263687728914
109,0.9197250521664416,0.31551337873326996,0.9235575156192576,0.3261226372261426
110,0.9170246717094922,0.31400123056940205,0.9290701947813303,0.32450258815082633
111,0.919479563080549,0.31236472894139594,0.9272326350606395,0.32377040057618667
112,0.9216889652267064,0.31091641250879354,0.9253950753399486,0.32202133811251815
113,0.9209524979031831,0.309418070959404,0.9264976111723631,0.32015823056180004
114,0.9211979870402888,0.3079458791097278,0.9279676589489159,0.3193541528853543
115,0.9220571989689457,0.3064990539400508,0.9268651231165013,0.3178017636249715
116,0.9225481772065762,0.3049940212864195,0.9261300992282249,0.31710913657966844
117,0.9230391555685814,0.3034680261705,0.9250275633958104,0.3157654673857796
118,0.9216889653145002,0.30142135657502694,0.9264976111723631,0.314956798048766
119,0.9230391555320007,0.3006317024071758,0.9283351708930541,0.31323557728487356
120,0.9235301337696313,0.2993309017162433,0.9316427783902976,0.31233128424472384
121,0.924143856685557,0.297657760556335,0.9272326350606395,0.3115475058599414
122,0.9251258132339797,0.2966629652738776,0.9264976111723631,0.31004109859291307
123,0.9237756228921047,0.29527763556128883,0.9312752664461595,0.30936827446248155
124,0.9259850251260558,0.2941432458697118,0.9338478500551268,0.3077619268542833
125,0.9275807046050365,0.2926617358101648,0.932377802278574,0.3070897371266879
126,0.9272124708115842,0.29133667670555224,0.9320102903344358,0.3061692828818394
127,0.9273352153947694,0.28994061802887133,0.9279676589489159,0.3051217973385607
128,0.9268442372083517,0.28876801505474514,0.9356854097758177,0.3041272396902879
129,0.9292991285647763,0.2874720247062976,0.9320102903344358,0.3026851338088972
130,0.9292991285281955,0.2861599552531879,0.9320102903344358,0.3018787055495731
131,0.9284399165849064,0.2849218732131776,0.9353178978316795,0.30197010904232924
132,0.9300355958882995,0.28401535343572204,0.9345828739434031,0.299671521479485
133,0.9304038296305388,0.28263397628769077,0.9353178978316795,0.2985134903931609
134,0.9312630416616218,0.2814270976541729,0.9356854097758177,0.29786062853952316
135,0.9307720633874104,0.28042377001290764,0.9334803381109886,0.2969666067750434
136,0.9301583405446462,0.27916587178613766,0.9393605292171996,0.2973770681263462
137,0.93334969932702,0.2779318101130718,0.9367879456082323,0.2948393811420762
138,0.9319995090217258,0.27679121532977335,0.934215361999265,0.2948212555689393
139,0.9321222536414917,0.27555881226367857,0.9364204336640941,0.2933965297973756
140,0.9328587210528088,0.27468004556423287,0.9389930172730614,0.29265556899294703
141,0.9334724438443599,0.27350789261724634,0.9386255053289232,0.2918394133695037
142,0.9345771449247547,0.2725026626901216,0.9389930172730614,0.29061930554616716
143,0.9353136123726525,0.2711690682600038,0.9360529217199559,0.29010512578228914
144,0.934208911255677,0.2702855981316642,0.9371554575523704,0.2888190999095907
145,0.9355591015609712,0.26909564284952314,0.9389930172730614,0.2881295544090888
146,0.9355591015756035,0.268055939891667,0.9364204336640941,0.28732713050414693
147,0.9355591015609712,0.26715996929315083,0.9386255053289232,0.2869097811910257
148,0.9358045906102831,0.2660278805241316,0.9408305769937523,0.2854953275275379
149,0.9361728243525224,0.2649059682385796,0.9393605292171996,0.28562086051722213
150,0.935927335230049,0.26400143555575273,0.9404630650496141,0.2840619186012677
151,0.9369092917272587,0.2631115641523113,0.9367879456082323,0.2841870633174023
152,0.9367865471952866,0.2621189235865419,0.9397280411613378,0.2826992990514103
153,0.9376457591751565,0.2610317131460291,0.9400955531054759,0.2817943557050902
154,0.9370320363323923,0.26011692794485447,0.9408305769937523,0.2808386673825666
155,0.9376457592410018,0.2587651607228508,0.9364204336640941,0.28043501738983234
156,0.9370320363323923,0.2582019634450654,0.9404630650496141,0.28026738827476516
157,0.9389959493926571,0.2569418257659998,0.9404630650496141,0.27863711186604917
158,0.9389959494292378,0.2560964483711505,0.9411980889378905,0.2778028365401212
159,0.9385049711550264,0.25529302069529797,0.9375229694965086,0.2772128364918031
160,0.9386277157382116,0.25437896416584405,0.9404630650496141,0.2765755310342488
161,0.9387504603433451,0.25342114771255264,0.9415656008820287,0.27640202434480915
162,0.9392414386175565,0.25248304651246506,0.9411980889378905,0.2756294614468721
163,0.9399779059776605,0.2517934894051832,0.9411980889378905,0.2741107605082811
164,0.9404688842518718,0.25075416767891306,0.9397280411613378,0.27344038183309716
165,0.939241438544395,0.24977590826459936,0.9415656008820287,0.27356157435165174
166,0.9404688842665041,0.24881626342035618,0.9415656008820287,0.2731041238834559
167,0.9408371179575303,0.2480169329172675,0.9400955531054759,0.2716596886017269
168,0.9405916288204247,0.24713352345807196,0.9415656008820287,0.27103031535921446
169,0.9408371179209496,0.2463396778607992,0.9415656008820287,0.26988349697774755
170,0.9404688843030848,0.2454186348450086,0.9411980889378905,0.2705212582651634
171,0.9419418190745059,0.244558224666919,0.9419331128261669,0.26878288820884283
172,0.9420645636942718,0.24367088391851965,0.938257993384785,0.2684824650053678
173,0.9413280962317417,0.24289356565144773,0.9419331128261669,0.26839233419554326
174,0.9409598625772962,0.24224925605822328,0.9426681367144433,0.2673562338184846
175,0.9418190745571662,0.24137359712699505,0.9415656008820287,0.2667048055649855
176,0.9418190744693724,0.24052632241303518,0.9434031606027196,0.26630279471093526
177,0.9421873082628247,0.23977002234814196,0.9408305769937523,0.2650415027286147
178,0.9421873081750309,0.23879748609178092,0.9415656008820287,0.26463576679236744
179,0.9424327973121366,0.23813227184479904,0.9423006247703051,0.26449905934468737
180,0.9424327973633496,0.2372411684205931,0.9426681367144433,0.2639540883820971
181,0.9432920093285873,0.236476099930454,0.9426681367144433,0.2628341321996011
182,0.9431692647234536,0.23567329021748026,0.9437706725468578,0.26262057068504774
183,0.9440284767033236,0.2348249564510892,0.9423006247703051,0.2616905057005302
184,0.9436602430854587,0.23402572728394438,0.9434031606027196,0.26126119797828223
185,0.9439057322371968,0.23326341395760308,0.9426681367144433,0.26027423839979164
186,0.9435374985169059,0.23271253739227704,0.9430356486585814,0.2598667646847591
187,0.94427396587701,0.23157666775585317,0.9430356486585814,0.2594391817732884
188,0.9435374985169059,0.23082761028814686,0.9430356486585814,0.2590549545049755
189,0.9443967104967758,0.2303922557093343,0.944138184490996,0.25853074271641246
